0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0178803347006,-0.915928086446,-2.26243354976,-1.0080063668,1.5428177085,3.21203617387,-1.98841745727,0.635632272204,0.123830628752,-0.811941970694,-1.43757720199,0.162543174357,-0.887682188015,0.692475099099,-0.273462248852,-0.208002570724,-4.79213813781,0.100842697591,1.65942729802,2.64257168635
-0.617343264224,0.985183776467,-0.996697427641,0.500157955265,-0.769354865467,-3.97481935722,2.91106701708,-0.595936307101,3.95376012465,-2.97466439555,4.25263491447,3.34590811519,0.337096942468,-2.18013233013,0.0498701276725,3.99229999836,-3.02412702081,2.43247653983,-0.239942201937,2.71645836721
0.996258438149,-1.17801432847,-3.43617330637,0.415483900968,-0.408022838427,-0.257193166074,-0.135373871801,-1.39812274324,0.795741833641,-3.30270776773,1.39739728734,1.71614023707,-0.35775563231,-0.65106758882,1.02831178595,0.00785636900639,-4.02909315985,-1.10221977559,5.84398220417,3.1444001931
-1.47318562597,0.362996191669,-5.67260586739,-0.496520918696,-0.292881126958,0.514992685679,2.79897387192,2.46941548913,1.22160996575,1.96882069451,0.856742693323,-0.294637032156,-1.00613272313,0.623861631031,1.52055021632,-0.793880259641,-0.168782161578,-0.142796544275,1.46369047234,-0.588280705439
0.239631327683,-0.526196435473,5.97071338592,1.91977368781,-0.311974111067,-0.457417610292,-2.74115655632,-1.62274386131,-0.904980146903,-1.46447767818,2.81582611434,2.22456407304,-0.514008500493,0.975199740219,-0.538614083336,1.98826996792,0.367891613483,0.0493535078521,-3.04737803015,0.502557934959
0.518173190197,1.72089434653,0.470612589782,-1.18644504684,0.480961396049,-1.36658006672,1.09662842119,0.673598286202,1.0704072333,-0.917496690401,0.230700338115,0.210686922456,0.387070401377,-0.435199014877,1.92362835879,2.61039748941,-0.31435036047,-0.221997495278,1.13671146934,1.9113305891
0.438708243158,1.02090390474,2.72091570356,-0.309208093267,-0.617654572664,-2.84522094752,2.20530118068,1.09053704024,3.74752977578,-2.68329980813,-4.90366567132,-1.85890845679,-0.789269971443,-0.490658509465,-1.43904716487,0.519457257868,0.246273084142,-0.189096161834,-2.09053734802,-2.60698974175
2.26777822365,-1.36237450846,1.83458981597,1.08994399877,0.436955940807,-0.838576612122,-1.39513748532,0.296043082222,-1.87217997686,5.07748848944,-3.84832550534,1.11938278709,1.27304688437,0.363466523918,0.638945992961,2.65353435527,2.04407714251,2.51193111034,-0.777546867759,0.175430428219
0.439493968671,2.36982554303,-6.30240817816,0.314383430947,0.212788096901,-0.103763916139,3.71713352232,1.27330147818,0.220644018156,-1.1579919336,5.79312433732,3.46346724433,-0.114418269395,-0.188796966616,1.9758066079,1.400162492,-2.63175121111,1.16879779513,3.31569730655,3.16521567091
-1.15149479071,0.108560948063,0.545368776116,0.577528490076,0.25953392328,-3.23503730751,2.23190227168,-0.699240429781,1.87453914565,0.220260390279,0.972321281354,1.22713588704,0.496156143117,0.391692587088,-1.00252221839,4.74983260783,0.416648828656,1.22543603948,0.154482341885,2.98431529786
-1.42564156979,0.78589088389,-1.36117590359,0.246171004806,0.933630896973,-1.82002404427,0.464211415001,-0.594729321975,-0.284239083176,-4.81716070903,1.53080516303,0.123652601404,-2.48117692458,0.0552026741278,0.846392351469,-4.59812014697,-1.39388025005,1.51258308196,0.815996136908,0.61343653914
-1.35029097041,-0.857429169784,7.60380571233,0.749044896161,-1.24316840362,-3.31102377429,-4.82563550874,1.53142074589,-1.80846250782,-1.10592811691,-1.70994368465,-0.693704747253,0.247559057136,0.353919777089,1.0646979563,-0.956897862369,2.06667662993,1.72370766379,-1.62713980531,-0.0300975551734
-0.619872326893,0.0576067720021,2.10894408881,-0.150326158088,1.77816654326,-4.79145471942,0.647445146869,0.463774267372,3.22494754158,-0.78375067464,-3.0019884757,-0.612559158054,-0.759699948617,0.0897512744585,-1.56863404013,-2.57096352846,4.92829190037,-3.45587888074,-1.88331775938,-2.49539291587
-0.639156824925,-0.696305632494,-2.1183631326,-0.904685675736,1.39890519783,0.680414259147,1.14088658179,1.18519886602,-2.5446401766,-0.077621726288,0.996626201056,1.22456506107,-0.81998153824,0.612053242541,-0.845867483557,-1.95007836661,2.55158436438,0.166696967696,-3.04458833971,6.72251573363
0.43840031818,-0.800670216819,-0.533306448009,-0.931824804256,-1.02104812453,-5.18961551348,1.09353320219,0.972092901293,1.90930570123,0.171625408859,-1.19648385571,-0.540735466644,0.260643726025,-0.664246804281,-0.127401084498,-4.1532457405,6.57395148378,-3.4758232624,-1.02566004917,0.160710466423
-0.124113624731,0.467091145602,2.45554700372,-0.157499611636,2.58701315356,-0.612876634673,-0.684497401922,-1.65745971529,-4.48157792943,1.1631340034,2.95330221008,-0.0557351149439,1.01068449629,-0.610697768553,1.2323015403,-2.20407569278,7.1228252092,-3.03008944745,-0.122259482048,0.48320245421
-0.820949931491,-0.0186375770283,-2.3910885822,-1.63953512318,-0.566914223046,1.5653589748,0.667909565646,0.711574491175,0.0559665021405,0.836946859392,2.67999774193,0.789435923977,0.693734291665,-0.0194969885,-1.03376315395,1.49954759645,-1.20329257043,-0.582990448433,1.29461761307,1.28993396675
-0.824682884733,0.216854075389,0.0312095885053,1.04158523633,-1.04989089934,0.213229133734,0.67525477689,-0.136852474269,1.50578173673,-3.22301274854,1.03079938826,0.932149709376,-1.73584895526,0.536781721793,0.20988798731,1.40016425925,-2.65638034612,-0.133270478008,-0.673085845747,3.21199121535
1.80065142623,-0.206058359171,0.776566790222,-2.03113830751,-0.73610964902,-1.54284746421,1.53141757049,-0.462644139917,1.34252788985,-1.70497761745,-1.42726133223,1.21956352,-0.44243824631,0.870663249586,1.09067557389,2.0950061097,-1.16878255799,1.53841121946,-1.31759330569,2.06571239506
